WELL,0 h ,0 h 15 min,0 h 30 min,0 h 45 min,1 h ,1 h 15 min,1 h 30 min,1 h 45 min,2 h ,2 h 15 min,2 h 30 min,2 h 45 min,3 h ,3 h 15 min,3 h 30 min,3 h 45 min,4 h ,4 h 15 min,4 h 30 min,4 h 45 min,5 h ,5 h 15 min,5 h 30 min,5 h 45 min,6 h ,6 h 15 min,6 h 30 min,6 h 45 min,7 h ,7 h 15 min,7 h 30 min,7 h 45 min,8 h ,8 h 15 min,8 h 30 min,8 h 45 min,9 h ,9 h 15 min,9 h 30 min,9 h 45 min,10 h ,10 h 15 min,10 h 30 min,10 h 45 min,11 h ,11 h 15 min,11 h 30 min,11 h 45 min,12 h ,12 h 15 min,12 h 30 min,12 h 45 min,13 h ,13 h 15 min,13 h 30 min,13 h 45 min,14 h ,14 h 15 min,14 h 30 min,14 h 45 min,15 h ,15 h 15 min,15 h 30 min,15 h 45 min,16 h ,16 h 15 min,16 h 30 min,16 h 45 min,17 h ,17 h 15 min,17 h 30 min,17 h 45 min,18 h ,18 h 15 min,18 h 30 min,18 h 45 min,19 h ,19 h 15 min,19 h 30 min,19 h 45 min
F03,249.41724941724942,262.0192307692308,272.72727272727275,252.84738041002277,262.5298329355609,265.55023923444975,261.2826603325416,267.8983833718245,266.0550458715596,260.6741573033708,256.69642857142856,250.54945054945054,248.39400428265523,242.6160337552743,232.0328542094456,237.15415019762847,219.23076923076923,210.23765996343693,208.77192982456143,200.6745362563238,188.0064829821718,193.7984496124031,174.4186046511628,174.33751743375174,170.24128686327077,147.81491002570692,160.44776119402985,155.13126491646779,147.54098360655738,140.58956916099774,143.01552106430154,144.10480349344977,142.55319148936172,149.15966386554624,143.59504132231405,138.0020597322348,151.0204081632653,146.76113360323887,158.9068825910931,156.46940822467403,156.90168818272096,161.1940298507463,158.10276679841897,169.7926949654492,163.70808678500987,161.57635467980296,166.33858267716536,160.7843137254902,165.5239960822723,171.25984251968504,173.39901477832515,166.50246305418722,167.65285996055226,173.09594460929773,172.44796828543113,174.6031746031746,173.9562624254473,174.4765702891326,175.64870259481037,175.76961271102286,179.28286852589642,183.63273453093814,176.29482071713147,174.30278884462152,184.18418418418418,179.61654894046418,172.5175526579739,178.71485943775102,187.56268806419257,172.5175526579739,190.33232628398792,181.63471241170535,181.72690763052208,182.0020222446916,177.1255060728745,189.6551724137931,183.56997971602433,178.3181357649443,182.5557809330629,183.67346938775512
F04,286.7132867132867,254.04157043879908,274.0046838407494,268.1818181818182,268.58513189448445,268.8679245283019,272.30046948356807,276.25570776255705,265.4462242562929,262.4434389140271,264.44444444444446,261.80257510729615,263.3832976445396,264.0692640692641,254.13223140495867,245.54455445544554,227.70398481973433,229.77941176470586,230.08849557522126,195.97989949748745,208.06451612903226,197.51166407465007,186.27450980392157,174.45054945054946,175.4617414248021,172.24287484510532,171.3244228432564,169.23076923076923,163.9908256880734,163.75545851528383,164.14686825053994,162.59298618490968,172.80163599182004,179.67145790554414,187.43667679837893,190.95477386934672,196.4107676969093,210.1090188305253,221.45669291338584,235.58648111332008,240.4317958783121,251.70731707317074,244.2084942084942,253.12800769971128,267.8916827852998,269.825918762089,275.6964457252642,280.4995196926033,273.1614135625597,285.8517805582291,280.9204218600192,281.7307692307692,285.8517805582291,290.38461538461536,296.046287367406,296.9052224371373,290.5405405405405,300.0,295.58541266794623,305.8252427184466,300.58365758754866,298.63813229571986,304.9853372434018,303.7974683544304,311.5234375,308.4479371316306,307.6171875,310.546875,308.07086614173227,309.73451327433634,308.8235294117647,303.23846908734055,312.00787401574803,311.0236220472441,300.39525691699606,316.83168316831683,305.88235294117646,307.53968253968253,305.168986083499,311.5079365079365
F05,298.0769230769231,265.40284360189577,275.77937649880096,267.4418604651163,289.1566265060241,290.1678657074341,298.3293556085919,285.38283062645013,276.3466042154567,278.42227378190256,270.27027027027026,282.5112107623318,265.1685393258427,252.77161862527714,260.7758620689655,260.0422832980973,256.0975609756098,229.2490118577075,228.84615384615384,220.18348623853208,231.70731707317074,211.3144758735441,210.52631578947367,196.94656488549617,183.6441893830703,182.31292517006804,173.45597897503285,173.1008717310087,170.9090909090909,175.84994138335287,169.3181818181818,160.75388026607538,179.95689655172413,169.29547844374343,172.5206611570248,177.84552845528455,189.56870611835507,194.22310756972112,197.04433497536948,213.58267716535434,216.2426614481409,230.99415204678363,232.10831721470018,241.5784408084697,254.07478427612656,256.0153994225217,260.2870813397129,265.20912547528513,280.1147227533461,273.42256214149137,279.6934865900383,283.8095238095238,280.1147227533461,285.577841451767,281.60919540229884,287.223823246878,292.4256951102589,290.5405405405405,289.57528957528956,297.8927203065134,291.1025145067698,298.26254826254825,294.9709864603482,299.2277992277992,300.77369439071566,298.92891918208375,304.8543689320388,295.7198443579766,305.74488802336907,302.734375,305.3658536585366,303.4146341463415,307.54162585700294,298.72673849167484,296.875,304.60333006856024,311.7647058823529,308.75122910521145,307.84313725490193,311.70108161258605
F06,284.70588235294116,263.15789473684214,264.9164677804296,277.1362586605081,281.55339805825247,284.00954653937947,287.05882352941177,277.6470588235294,268.348623853211,274.77477477477476,250.5592841163311,275.3303964757709,260.7758620689655,256.9593147751606,249.47589098532495,254.0,226.3056092843327,235.62152133580705,220.45855379188714,221.65820642978005,199.35691318327974,193.89312977099235,185.55240793201133,182.31292517006804,176.2402088772846,167.71752837326608,170.1093560145808,165.70104287369642,166.66666666666666,163.71681415929203,175.26881720430106,174.00419287211741,168.5508735868448,184.50560652395515,193.96984924623115,190.23904382470118,206.55412115193647,224.6305418719212,229.8624754420432,226.91552062868368,238.83495145631068,246.1089494163424,256.31067961165047,256.0386473429952,264.47876447876445,264.87523992322457,279.383429672447,277.085330776606,278.57829010566763,281.0394610202118,286.2632084534102,284.4744455159113,288.05394990366085,285.16377649325625,292.7536231884058,293.20388349514565,294.2884801548887,294.74708171206225,296.9814995131451,298.73908826382154,300.4878048780488,299.6108949416342,294.74708171206225,296.7992240543162,305.6640625,305.71992110453647,312.7450980392157,301.57170923379175,306.7846607669617,300.8849557522124,306.32411067193675,305.94059405940595,306.6271018793274,307.3122529644269,308.37438423645324,308.91089108910893,305.94059405940595,307.9207920792079,310.824230387289,308.7649402390438
F07,264.56310679611653,274.2718446601942,286.4077669902913,278.0373831775701,280.78817733990144,288.46153846153845,277.511961722488,260.1431980906921,273.5849056603774,262.6728110599078,245.97701149425288,256.69642857142856,267.81857451403886,250.5446623093682,249.47145877378438,253.06122448979593,232.14285714285714,225.1908396946565,228.7822878228782,213.7809187279152,219.5945945945946,205.21172638436482,202.16049382716048,192.47467438494937,177.04011065006915,179.38420348058904,174.0787801778907,173.26732673267327,156.95600475624258,170.33603707995366,163.49384098544232,170.70484581497797,163.95222584147666,173.72881355932205,164.7429171038825,178.16683831101957,179.4871794871795,184.7715736040609,199.59266802443992,209.0909090909091,200.60180541624874,198.59578736208627,210.1593625498008,211.3095238095238,215.49155908639526,213.22803553800594,217.82178217821783,223.98414271555998,226.19047619047618,226.64015904572565,230.15873015873015,227.9484638255699,221.23015873015873,217.04658077304265,230.84577114427864,237.7622377622378,235.9437751004016,241.17053481331988,239.91935483870967,244.2211055276382,237.13420787083754,236.94779116465864,238.62487360970678,237.42454728370222,239.63599595551062,237.56345177664974,240.12158054711247,248.4787018255578,248.21973550356054,235.95505617977528,250.76765609007165,245.64994882292734,239.5514780835882,253.0737704918033,248.72057318321393,238.77551020408163,249.23391215526047,255.64681724845997,248.71531346351492,249.7420020639835
F08,293.9759036144578,301.70316301703167,283.33333333333337,284.06466512702076,315.66265060240966,303.82775119617224,304.76190476190476,277.1362586605081,264.97695852534565,296.127562642369,279.9097065462754,275.10917030567686,277.65726681127984,280.7775377969762,281.5734989648033,266.1290322580645,260.7003891050584,251.86567164179104,268.38235294117646,255.61312607944734,249.18032786885246,240.1263823064771,234.32835820895522,224.4318181818182,224.04371584699453,221.78477690288713,217.17171717171715,211.4914425427873,222.61904761904762,223.63847045191193,223.72881355932202,228.4434490481523,227.07423580786025,229.36763129689174,226.215644820296,227.22513089005236,237.2528616024974,242.73858921161826,233.7796086508754,236.6255144032922,237.27087576374745,241.59021406727828,240.36511156186612,233.56926188068758,234.8790322580645,238.67069486404833,245.7200402819738,242.45472837022132,239.71915747241727,245.96774193548387,243.21608040201005,248.49094567404427,254.54545454545456,243.680485338726,250.0,250.2532928064843,253.0487804878049,252.0408163265306,256.3840653728294,255.08130081300814,249.23391215526047,249.23076923076923,256.1475409836066,254.841997961264,256.4102564102564,253.3609100310238,251.02880658436214,254.63917525773198,253.60824742268042,256.7287784679089,255.95854922279793,256.2240663900415,259.0673575129534,260.1456815816858,259.8343685300207,257.26141078838174,262.993762993763,263.48547717842325,265.0727650727651,263.5416666666667
F09,276.49769585253455,289.35185185185185,284.3822843822844,261.744966442953,257.4712643678161,264.97695852534565,284.7533632286995,269.3156732891832,267.2413793103448,261.5062761506276,271.3987473903967,250.50505050505052,250.48923679060664,241.9047619047619,240.94202898550722,227.0363951473137,215.9468438538206,212.6984126984127,215.80547112462006,190.3409090909091,187.83783783783784,173.35058214747735,181.14143920595532,180.50541516245488,186.558516801854,175.1412429378531,181.01545253863134,179.18454935622316,189.1604675876727,194.32773109243698,196.90721649484536,191.4460285132383,196.96969696969697,207.58483033932134,205.1792828685259,210.94527363184082,216.83168316831683,215.20236920039488,220.4724409448819,226.19047619047618,226.6009852216749,228.3464566929134,237.20472440944883,232.19512195121953,228.9628180039139,237.76908023483367,233.10479921645447,231.37254901960785,230.46875,241.65029469548134,236.04309500489717,237.48773307163887,229.78303747534517,236.68639053254438,240.63116370808677,247.73413897280966,249.7532082922014,236.58051689860835,240.5189620758483,246.03174603174602,244.75524475524477,247.01195219123505,245.24524524524526,246.50698602794412,248.49699398797594,251.01214574898785,248.98785425101215,251.25628140703517,249.7482376636455,245.70273003033367,255.08130081300814,246.96356275303643,253.03643724696357,254.841997961264,246.18514750762972,247.70642201834863,250.50709939148072,253.3197139938713,254.841997961264,255.6237218813906
F10,413.04347826086956,421.6867469879518,416.66666666666663,450.0,433.73493975903614,463.4146341463414,530.1204819277108,475.60975609756093,493.9759036144578,385.54216867469876,463.4146341463414,493.82716049382714,518.0722891566264,463.4146341463414,439.0243902439024,369.04761904761904,487.8048780487805,426.8292682926829,385.54216867469876,518.0722891566264,439.0243902439024,421.6867469879518,439.0243902439024,554.2168674698795,476.19047619047615,518.0722891566264,512.1951219512194,451.2195121951219,457.8313253012048,407.4074074074074,456.7901234567901,469.1358024691358,421.6867469879518,433.73493975903614,487.5,445.78313253012044,493.9759036144578,500.0,493.82716049382714,481.92771084337346,373.49397590361446,456.7901234567901,451.2195121951219,390.2439024390244,481.92771084337346,440.4761904761904,506.0240963855421,301.2048192771084,506.1728395061728,463.4146341463414,445.78313253012044,488.0952380952381,481.48148148148147,390.2439024390244,428.57142857142856,390.2439024390244,530.1204819277108,409.6385542168675,439.0243902439024,481.48148148148147,439.0243902439024,493.9759036144578,385.54216867469876,458.8235294117647,452.38095238095235,433.73493975903614,433.73493975903614,390.2439024390244,457.8313253012048,506.0240963855421,530.1204819277108,421.6867469879518,475.60975609756093,500.0,426.8292682926829,500.0,487.8048780487805,433.73493975903614,435.2941176470588,543.2098765432098
F11,304.3478260869565,506.1728395061728,407.4074074074074,370.0,432.09876543209873,506.1728395061728,370.3703703703704,432.09876543209873,462.5,421.6867469879518,456.7901234567901,456.7901234567901,444.44444444444446,395.0617283950617,500.0,536.5853658536585,518.5185185185185,462.5,444.44444444444446,421.6867469879518,518.0722891566264,487.5,426.8292682926829,531.6455696202531,412.5,487.5,419.75308641975306,426.8292682926829,430.37974683544303,469.1358024691358,439.0243902439024,493.82716049382714,385.54216867469876,463.4146341463414,573.170731707317,506.1728395061728,463.4146341463414,402.4390243902439,500.0,530.1204819277108,432.09876543209873,451.2195121951219,375.0,407.4074074074074,439.0243902439024,345.679012345679,402.4390243902439,456.7901234567901,451.2195121951219,365.8536585365853,445.78313253012044,518.5185185185185,405.0632911392405,525.0,423.52941176470586,440.4761904761904,469.87951807228916,469.87951807228916,463.4146341463414,432.09876543209873,387.5,432.09876543209873,457.8313253012048,409.6385542168675,365.8536585365853,414.6341463414634,543.2098765432098,432.09876543209873,350.0,414.6341463414634,353.6585365853658,481.92771084337346,506.1728395061728,358.02469135802465,409.6385542168675,419.75308641975306,373.49397590361446,463.4146341463414,426.8292682926829,358.02469135802465
F12,380.4347826086957,543.2098765432098,440.4761904761904,370.0,542.1686746987951,304.8780487804878,329.2682926829268,506.1728395061728,456.7901234567901,421.6867469879518,370.3703703703704,412.5,463.4146341463414,378.0487804878049,506.1728395061728,378.0487804878049,392.85714285714283,341.4634146341463,506.0240963855421,439.0243902439024,414.6341463414634,469.1358024691358,487.8048780487805,440.4761904761904,469.1358024691358,407.4074074074074,481.0126582278481,444.44444444444446,500.0,304.8780487804878,407.4074074074074,475.60975609756093,452.38095238095235,421.6867469879518,426.8292682926829,512.1951219512194,481.92771084337346,385.54216867469876,402.4390243902439,426.8292682926829,395.0617283950617,456.7901234567901,439.0243902439024,543.2098765432098,469.87951807228916,365.8536585365853,433.73493975903614,409.6385542168675,567.9012345679013,445.78313253012044,456.7901234567901,426.8292682926829,585.3658536585366,481.48148148148147,407.4074074074074,451.2195121951219,481.92771084337346,518.5185185185185,455.69620253164555,432.09876543209873,487.8048780487805,304.8780487804878,457.8313253012048,488.0952380952381,506.1728395061728,426.8292682926829,390.2439024390244,414.6341463414634,439.0243902439024,404.76190476190476,407.4074074074074,463.4146341463414,512.1951219512194,487.5,432.09876543209873,518.5185185185185,421.6867469879518,506.1728395061728,457.8313253012048,378.0487804878049
G01,310.7476635514019,303.8548752834467,296.46017699115043,280.0,303.9647577092511,312.77533039647574,307.1895424836601,305.73248407643314,315.67796610169495,288.6178861788618,317.46031746031747,302.10325047801143,297.7941176470588,289.048473967684,288.1646655231561,274.2200328407225,267.6056338028169,262.76276276276275,248.20659971305597,239.72602739726028,254.9800796812749,258.3547557840617,258.75,265.4545454545455,268.40855106888364,267.7532013969732,268.79271070615033,269.36026936026934,270.2104097452935,279.73568281938327,280.73993471164306,273.9130434782609,269.1065662002153,273.60515021459224,276.23126338329763,275.13227513227514,279.14438502673795,280.59071729957805,276.00849256900216,275.4994742376446,277.13382507903054,290.5263157894737,277.3109243697479,279.70557308096744,280.0,272.63157894736844,276.0800842992624,275.42372881355936,289.5015906680806,285.4122621564482,279.1932059447983,286.7803837953092,278.4272051009564,277.77777777777777,275.16059957173445,282.65524625267665,286.63101604278074,284.0300107181136,292.78794402583424,287.55364806866953,285.2529601722282,288.5032537960954,290.49676025917927,285.5603448275862,284.1648590021692,288.3369330453564,294.11764705882354,288.1906825568797,298.4749455337691,294.24538545059715,287.58169934640523,287.43169398907105,294.885745375408,294.1822173435785,289.21023359288097,295.9295929592959,285.7142857142857,305.55555555555554,303.9647577092511,304.8780487804878
G02,245.45454545454547,240.65420560747663,251.1415525114155,251.12107623318386,270.8333333333333,270.8333333333333,259.7701149425287,257.3363431151241,268.62302483069976,252.74725274725273,254.3478260869565,230.2904564315353,240.93816631130065,239.2638036809816,222.86821705426357,229.16666666666666,227.94117647058823,219.4690265486726,213.19796954314722,200.96463022508038,187.9815100154083,189.3491124260355,179.12552891396334,177.50677506775068,173.91304347826087,175.12690355329948,166.86967113276492,167.26403823178018,165.5011655011655,171.20181405895693,180.29115341545352,169.38110749185668,172.41379310344826,178.5334750265675,189.0179514255544,194.73684210526318,202.94426919032597,206.68058455114823,206.71563483735574,208.55057351407717,221.41372141372142,218.2952182952183,225.5406797116375,230.37190082644628,226.20266120777893,234.80947476828013,233.29907502569372,229.74358974358975,239.71193415637862,236.43807574206755,231.71987641606592,235.95505617977528,239.58333333333334,241.9186652763295,235.59670781893004,233.71251292657706,234.26212590299278,247.14434060228453,239.58333333333334,241.9186652763295,240.08350730688937,248.1598317560463,252.08333333333334,251.29802699896157,238.58921161825728,241.701244813278,254.7169811320755,248.95833333333334,250.52410901467508,247.37945492662476,248.95833333333334,252.10970464135022,249.46921443736733,252.63157894736844,249.99999999999997,256.16291532690246,252.40641711229944,252.40641711229944,256.9002123142251,254.79744136460556
G03,246.54377880184333,278.6885245901639,250.0,254.62962962962962,263.78896882494007,258.90736342042754,276.74418604651163,272.09302325581393,243.05555555555557,265.625,259.5078299776286,256.0706401766004,272.52252252252254,245.20255863539447,244.8559670781893,237.05179282868525,215.53398058252426,230.33707865168537,214.15607985480943,203.79965457685665,205.0,202.59319286871963,187.96992481203006,179.3400286944046,182.70571827057182,182.18085106382978,178.75647668393782,171.00371747211895,179.4871794871795,174.17061611374407,176.878612716763,174.40543601359002,172.22222222222223,171.77242888402625,177.6595744680851,184.35155412647373,195.30416221985058,199.15254237288136,212.76595744680853,216.0168598524763,207.98319327731093,221.6386554621849,222.91666666666669,226.75026123301987,226.94300518134716,230.52959501557632,234.8008385744235,237.55186721991703,240.5857740585774,243.18658280922432,243.69747899159665,239.70432946145723,245.52160168598525,243.1578947368421,242.17118997912317,240.08350730688937,236.95198329853864,244.7478991596639,250.26511134676565,246.0401267159451,252.1276595744681,245.4835281615303,247.8902953586498,250.26399155227034,246.0401267159451,247.3572938689218,248.136315228967,242.03821656050957,250.26737967914437,248.67162592986188,255.8139534883721,255.09110396570202,258.06451612903226,253.2051282051282,254.880694143167,252.7114967462039,247.03344120819847,259.500542888165,258.09935205183587,257.2658772874058
G04,241.07142857142856,250.5800464037123,233.0316742081448,236.90205011389523,254.7169811320755,250.0,252.8735632183908,241.93548387096774,236.36363636363637,230.08849557522123,229.25764192139738,212.44635193133047,244.0087145969499,216.10169491525426,224.24242424242425,221.13502935420743,209.30232558139534,209.34579439252335,192.44604316546761,180.88737201365188,174.70881863560732,177.8846153846154,140.69591527987896,139.9416909620991,149.42528735632186,143.05555555555557,136.1815754339119,123.55212355212355,121.51898734177215,118.89862327909887,125.76312576312577,116.80572109654351,117.85297549591598,113.03344867358709,112.38532110091744,111.74458380843785,110.36036036036036,114.57174638487207,108.37988826815642,97.0231532524807,104.21286031042128,102.53583241455347,98.2532751091703,105.03282275711159,107.18232044198895,105.61056105610561,110.86474501108647,100.65645514223195,97.45293466223698,109.03083700440529,105.43840177580466,108.25892857142857,113.20754716981132,106.31229235880399,102.64900662251655,108.79120879120879,111.23348017621144,107.06401766004414,111.97339246119734,112.47216035634743,100.89686098654708,104.67706013363029,107.02341137123746,100.0,113.33333333333333,97.5609756097561,106.54827968923418,103.33333333333333,107.70975056689342,111.98208286674132,109.25306577480491,107.26256983240224,110.98654708520179,107.50279955207166,110.22727272727273,112.62798634812286,110.73446327683615,114.02508551881414,105.08474576271186,114.12429378531073
G05,244.8512585812357,254.07925407925407,244.8512585812357,240.36281179138322,244.8036951501155,236.65893271461718,246.54377880184333,231.2925170068027,229.2134831460674,240.0,207.87746170678335,217.48400852878467,217.39130434782606,217.21311475409837,228.62823061630218,203.09477756286267,195.16728624535315,191.41323792486583,184.99127399650962,167.48768472906406,178.060413354531,156.68202764976957,149.85590778097983,137.30929264909847,131.54362416107384,126.30208333333333,126.58227848101265,123.45679012345678,127.55716004813479,114.0142517814727,111.36890951276102,109.33940774487472,108.10810810810811,97.5609756097561,103.63836824696803,108.93246187363835,102.84463894967176,101.51187904967603,110.8695652173913,106.56620021528525,103.78378378378378,98.37837837837837,103.11493018259935,104.07725321888411,103.8961038961039,110.6290672451193,97.71986970684038,100.53475935828877,97.71986970684038,96.32034632034632,103.26086956521739,105.43478260869564,104.68920392584515,102.73224043715847,107.72578890097932,106.87022900763358,101.52838427947597,99.78308026030368,107.33844468784227,101.0989010989011,97.77777777777777,102.64900662251655,106.31229235880399,99.5575221238938,97.8021978021978,104.28100987925356,111.11111111111111,97.0231532524807,110.98654708520179,98.56035437430786,110.25358324145535,109.63455149501661,112.97539149888144,105.32150776053214,113.2286995515695,108.86644219977553,107.38255033557047,111.98208286674132,107.38255033557047,109.98877665544332
G06,240.56603773584905,251.78147268408551,248.8038277511962,255.92417061611374,245.82338902147973,250.0,222.22222222222223,250.0,238.3177570093458,233.25635103926098,230.76923076923077,207.67494356659142,236.53395784543326,220.7505518763797,227.9569892473118,226.89075630252103,223.6024844720497,209.5808383233533,212.06225680933852,183.52059925093633,197.0802919708029,200.7366482504604,181.97278911564626,180.06430868167203,158.05946791862286,166.66666666666666,164.17910447761193,148.5148514851485,135.0210970464135,149.05149051490514,120.6896551724138,122.60536398467433,121.85929648241205,114.67324290998766,122.27602905569007,112.98076923076924,113.90887290167866,113.74407582938389,105.57532621589561,114.35239206534423,113.45029239766082,109.68494749124855,106.60486674391657,112.26851851851852,109.17537746806039,114.58333333333333,118.46689895470384,110.60433295324971,113.16397228637413,105.44611819235226,108.3916083916084,112.79069767441861,109.17537746806039,110.33681765389083,110.72664359861592,108.54503464203233,108.41983852364476,115.11627906976744,105.26315789473685,110.45828437132785,114.38679245283019,115.92505854800937,117.23329425556858,110.58823529411765,109.81308411214954,110.19929660023448,109.54063604240282,107.72833723653396,122.1556886227545,121.74940898345154,109.00473933649289,114.55847255369929,109.2436974789916,116.66666666666667,121.50668286755773,118.64406779661017,118.21471652593486,111.38014527845037,115.01210653753027,124.84848484848486
G07,270.5314009661836,235.98130841121497,262.0192307692308,275.8620689655172,260.2409638554217,251.78147268408551,278.7286063569682,275.77937649880096,251.73210161662817,245.3271028037383,245.3271028037383,245.4954954954955,242.9245283018868,228.88888888888889,226.29310344827584,234.8008385744235,242.2360248447205,215.7258064516129,219.6078431372549,203.38983050847457,216.91176470588235,211.50278293135435,185.68994889267464,186.046511627907,178.6833855799373,167.95069337442217,163.93442622950818,155.17241379310346,156.47226173541964,157.24137931034483,161.54873164218958,141.00905562742562,137.9746835443038,141.07365792759052,143.55828220858896,142.6844014510278,146.45858343337335,144.87632508833923,141.83551847437425,137.64705882352942,136.8421052631579,142.52336448598132,145.66473988439307,137.09677419354838,152.1486643437863,144.50867052023122,157.1594877764843,143.1818181818182,146.6512702078522,149.08256880733944,148.61751152073734,146.99074074074073,152.8735632183908,164.16184971098266,147.76632302405497,149.88558352402745,147.93577981651376,153.5796766743649,151.62037037037038,145.02923976608187,163.12056737588654,153.48837209302326,160.7981220657277,154.29917550058894,152.8588098016336,160.83916083916085,152.2248243559719,155.01165501165502,159.47242206235012,165.083135391924,168.44602609727164,152.30224321133412,165.67342073897498,161.13744075829385,163.0695443645084,173.49397590361446,163.46153846153848,156.062424969988,169.26770708283314,161.83574879227055
G08,243.43675417661098,263.8888888888889,249.41724941724942,269.04761904761904,275.53444180522564,260.8695652173913,257.07547169811323,237.32718894009216,246.72489082969432,251.10132158590307,243.07036247334756,215.48117154811717,233.6244541484716,215.1394422310757,196.94072657743786,202.6266416510319,206.52173913043475,186.85121107266437,185.30884808013357,169.03633491311217,168.9291101055807,162.68656716417908,158.70786516853934,148.70395634379264,145.31043593130778,146.12452350698857,142.1383647798742,137.46958637469587,138.3495145631068,142.51781472684087,135.51401869158877,130.88404133180254,142.5339366515837,137.69751693002257,134.0782122905028,134.5939933259177,136.66666666666666,140.3314917127072,145.0719822812846,144.89571899012074,139.56043956043956,148.02631578947367,145.03816793893128,149.40021810250818,143.96456256921374,146.01769911504425,150.16685205784205,141.61220043572985,146.47577092511014,144.91150442477877,146.503884572697,147.1571906354515,148.88888888888889,147.61376248612652,155.45755237045202,148.39424141749723,146.01769911504425,153.16315205327413,157.9532814238042,153.93258426966293,152.54237288135593,151.4476614699332,153.6723163841808,155.9322033898305,148.27201783723524,151.78571428571428,154.01785714285714,153.07262569832403,165.90389016018307,154.627539503386,161.5819209039548,150.73115860517436,160.63348416289594,154.97737556561086,161.14285714285714,154.28571428571428,157.77525539160047,154.1095890410959,157.77525539160047,166.09783845278724
G09,255.26932084309135,252.84738041002277,260.5633802816902,252.29357798165137,250.0,264.2857142857143,266.0550458715596,252.8735632183908,241.30434782608694,244.72573839662448,244.72573839662448,229.97946611909651,237.791932059448,220.2729044834308,193.97363465160075,206.26151012891344,205.72450805008944,200.6745362563238,192.18241042345278,166.14906832298135,177.00453857791226,180.59701492537312,161.7440225035162,154.7945205479452,148.14814814814815,144.15584415584416,149.10025706940874,144.81897627965043,139.09774436090225,149.8771498771499,148.37153196622438,139.81042654028437,143.698468786808,144.0281030444965,138.21138211382114,144.67592592592592,146.00231749710312,149.65197215777263,146.6512702078522,143.83561643835617,150.22935779816513,149.2537313432836,150.17064846416383,150.68493150684932,155.63298490127758,161.02683780630105,161.40350877192984,148.57142857142858,153.48837209302326,150.17462165308498,160.60961313012896,156.54205607476635,163.9344262295082,163.74269005847952,161.44018583042973,162.19369894982498,161.62790697674419,160.4215456674473,162.35294117647058,161.52019002375297,165.07177033492823,167.25559481743227,167.06443914081146,161.8705035971223,154.29917550058894,155.2132701421801,166.270783847981,157.76986951364177,178.3980582524272,170.05988023952096,172.86914765906363,159.47242206235012,164.2512077294686,171.2907117008444,163.01703163017032,172.95980511571256,170.1093560145808,165.85365853658539,170.1093560145808,177.04517704517707
G10,365.5913978494624,445.78313253012044,469.87951807228916,410.0,451.2195121951219,433.73493975903614,500.0,585.3658536585366,487.8048780487805,542.1686746987951,475.60975609756093,475.60975609756093,451.2195121951219,444.44444444444446,409.6385542168675,419.75308641975306,378.0487804878049,506.0240963855421,493.82716049382714,451.2195121951219,445.78313253012044,400.0,512.5,481.92771084337346,512.1951219512194,444.44444444444446,487.8048780487805,512.1951219512194,463.4146341463414,500.0,463.4146341463414,451.2195121951219,457.8313253012048,397.5903614457831,451.2195121951219,469.87951807228916,439.0243902439024,481.48148148148147,506.1728395061728,426.8292682926829,476.19047619047615,402.4390243902439,451.2195121951219,445.78313253012044,463.4146341463414,506.0240963855421,421.6867469879518,432.09876543209873,536.5853658536585,493.82716049382714,543.2098765432098,469.1358024691358,369.04761904761904,493.82716049382714,426.8292682926829,493.9759036144578,463.4146341463414,560.9756097560976,426.8292682926829,353.6585365853658,566.2650602409639,357.1428571428571,481.92771084337346,369.04761904761904,476.19047619047615,451.2195121951219,530.8641975308642,475.60975609756093,475.60975609756093,378.0487804878049,409.6385542168675,481.48148148148147,337.34939759036143,402.4390243902439,469.87951807228916,487.8048780487805,487.8048780487805,439.0243902439024,445.78313253012044,444.44444444444446
G11,395.6043956043956,481.48148148148147,390.2439024390244,280.0,268.29268292682923,463.4146341463414,402.4390243902439,518.5185185185185,407.4074074074074,475.60975609756093,506.1728395061728,395.0617283950617,457.8313253012048,445.78313253012044,414.6341463414634,426.8292682926829,433.73493975903614,463.4146341463414,426.8292682926829,421.6867469879518,345.679012345679,518.5185185185185,469.1358024691358,382.71604938271605,414.6341463414634,395.0617283950617,487.5,432.09876543209873,451.2195121951219,500.0,435.2941176470588,469.87951807228916,445.78313253012044,451.2195121951219,475.0,512.1951219512194,456.7901234567901,487.8048780487805,456.7901234567901,439.0243902439024,469.87951807228916,481.48148148148147,414.6341463414634,451.2195121951219,457.8313253012048,397.5903614457831,500.0,385.54216867469876,481.48148148148147,456.7901234567901,451.2195121951219,416.66666666666663,373.49397590361446,536.5853658536585,463.4146341463414,421.6867469879518,404.76190476190476,426.8292682926829,450.0,487.8048780487805,426.8292682926829,409.6385542168675,452.38095238095235,464.2857142857143,397.5903614457831,370.3703703703704,518.5185185185185,426.8292682926829,518.0722891566264,487.8048780487805,469.87951807228916,560.9756097560976,358.02469135802465,500.0,365.8536585365853,426.8292682926829,409.6385542168675,487.5,402.4390243902439,444.44444444444446
